Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	2.287	0.000	0.09748	0.04167	
0.00500	2.370	0.000	0.09007	0.04195	
0.01000	2.430	0.000	0.08236	0.04218	
0.01500	2.473	-0.00011	0.07447	0.04235	
0.02000	2.504	-0.00014	0.06642	0.04252	
0.02500	2.529	-0.00015	0.05815	0.04272	
0.03000	2.549	-0.00018	0.04973	0.04292	
0.03500	2.567	-0.00021	0.04123	0.04312	
0.04000	2.587	-0.00020	0.03265	0.04331	
0.04500	2.609	-0.00021	0.02401	0.04348	
0.05000	2.635	-0.00022	0.01544	0.04369	
0.05500	2.660	-0.00021	0.00691	0.04388	
0.06000	2.682	-0.00020	-0.00164	0.04411	
0.06500	2.693	-0.00021	-0.01011	0.04435	
0.07000	2.689	-0.00021	-0.01846	0.04457	
0.07500	2.668	-0.00020	-0.02672	0.04477	
0.08000	2.631	-0.00023	-0.03484	0.04501	
0.08500	2.577	-0.00024	-0.04273	0.04524	
0.09000	2.509	-0.00023	-0.05045	0.04547	
0.09500	2.427	-0.00024	-0.05798	0.04567	
0.1000	2.334	-0.00026	-0.06521	0.04584	
0.1050	2.231	-0.00026	-0.07215	0.04599	
0.1100	2.119	-0.00027	-0.07879	0.04613	
0.1150	2.002	-0.00030	-0.08503	0.04625	
0.1200	1.877	-0.00031	-0.09084	0.04640	
0.1250	1.746	-0.00030	-0.09629	0.04651	
0.1300	1.610	-0.00032	-0.1013	0.04660	
0.1350	1.473	-0.00033	-0.1059	0.04665	
0.1400	1.334	-0.00032	-0.1101	0.04666	
0.1450	1.194	-0.00032	-0.1139	0.04670	
0.1500	1.056	-0.00033	-0.1172	0.04672	
0.1550	0.9229	-0.00032	-0.1200	0.04671	
0.1600	0.7983	-0.00031	-0.1224	0.04666	
0.1650	0.6837	-0.00032	-0.1244	0.04657	
0.1700	0.5798	-0.00030	-0.1260	0.04646	
0.1750	0.4869	-0.00027	-0.1274	0.04636	
0.1800	0.4048	-0.00027	-0.1284	0.04625	
0.1850	0.3330	-0.00027	-0.1290	0.04617	
0.1900	0.2704	-0.00024	-0.1292	0.04607	
0.1950	0.2158	-0.00023	-0.1292	0.04597	
