Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	1.777	0.00083	0.04004	0.03674	
0.00500	1.759	0.00081	0.03450	0.03680	
0.01000	1.724	0.00082	0.02906	0.03682	
0.01500	1.671	0.00083	0.02367	0.03692	
0.02000	1.602	0.00080	0.01846	0.03706	
0.02500	1.522	0.00078	0.01348	0.03714	
0.03000	1.433	0.00079	0.00868	0.03721	
0.03500	1.337	0.00077	0.00411	0.03720	
0.04000	1.236	0.00074	0.000	0.03719	
0.04500	1.132	0.00076	-0.00386	0.03713	
0.05000	1.027	0.00076	-0.00731	0.03711	
0.05500	0.9223	0.00073	-0.01030	0.03709	
0.06000	0.8207	0.00074	-0.01289	0.03706	
0.06500	0.7237	0.00075	-0.01516	0.03697	
0.07000	0.6324	0.00073	-0.01704	0.03697	
0.07500	0.5476	0.00073	-0.01856	0.03701	
0.08000	0.4697	0.00077	-0.01983	0.03700	
0.08500	0.3990	0.00076	-0.02088	0.03698	
0.09000	0.3357	0.00076	-0.02162	0.03693	
0.09500	0.2796	0.00079	-0.02208	0.03678	
0.1000	0.2305	0.00080	-0.02228	0.03655	
0.1050	0.1879	0.00078	-0.02211	0.03641	
0.1100	0.1514	0.00080	-0.02161	0.03617	
0.1150	0.1203	0.00082	-0.02084	0.03608	
0.1200	0.09360	0.00080	-0.01971	0.03589	
0.1250	0.06883	0.00080	-0.01821	0.03576	
0.1300	0.04208	0.00083	-0.01643	0.03555	
0.1350	0.00905	0.00082	-0.01439	0.03540	
0.1400	-0.03801	0.00081	-0.01200	0.03526	
0.1450	-0.1052	0.00083	-0.00935	0.03509	
0.1500	-0.1899	0.00082	-0.00647	0.03491	
0.1550	-0.2897	0.00079	-0.00329	0.03470	
0.1600	-0.4026	0.00079	0.00011	0.03449	
0.1650	-0.5272	0.00079	0.00361	0.03419	
0.1700	-0.6615	0.00075	0.00725	0.03398	
0.1750	-0.8022	0.00073	0.01103	0.03364	
0.1800	-0.9429	0.00074	0.01484	0.03340	
0.1850	-1.076	0.00071	0.01875	0.03307	
0.1900	-1.196	0.00069	0.02285	0.03281	
0.1950	-1.295	0.00071	0.02707	0.03249	
0.2000	-1.367	0.00072	0.03136	0.03226	
0.2050	-1.410	0.00070	0.03581	0.03207	
0.2100	-1.422	0.00074	0.04040	0.03196	
0.2150	-1.411	0.00078	0.04501	0.03186	
0.2200	-1.387	0.00078	0.04971	0.03179	
0.2250	-1.355	0.00080	0.05453	0.03171	
0.2300	-1.329	0.00084	0.05936	0.03165	
0.2350	-1.314	0.00083	0.06421	0.03164	
0.2400	-1.318	0.00082	0.06911	0.03160	
0.2450	-1.341	0.00084	0.07391	0.03150	
0.2500	-1.383	0.00084	0.07856	0.03131	
0.2550	-1.436	0.00080	0.08312	0.03112	
0.2600	-1.493	0.00081	0.08759	0.03094	
0.2650	-1.545	0.00082	0.09194	0.03080	
0.2700	-1.584	0.00079	0.09628	0.03062	
0.2750	-1.606	0.00080	0.1006	0.03045	
0.2800	-1.608	0.00083	0.1048	0.03027	
0.2850	-1.587	0.00083	0.1089	0.03014	
0.2900	-1.543	0.00083	0.1130	0.03002	
0.2950	-1.480	0.00087	0.1169	0.02994	
0.3000	-1.396	0.00090	0.1207	0.02986	
0.3050	-1.294	0.00090	0.1244	0.02982	
0.3100	-1.181	0.00094	0.1278	0.02978	
0.3150	-1.063	0.00098	0.1310	0.02980	
0.3200	-0.9448	0.00097	0.1340	0.02980	
0.3250	-0.8305	0.00098	0.1368	0.02988	
0.3300	-0.7225	0.00101	0.1392	0.02996	
0.3350	-0.6222	0.00100	0.1414	0.03009	
0.3400	-0.5306	0.00098	0.1432	0.03018	
0.3450	-0.4481	0.00099	0.1448	0.03027	
0.3500	-0.3747	0.00098	0.1460	0.03035	
0.3550	-0.3102	0.00095	0.1471	0.03049	
0.3600	-0.2540	0.00095	0.1480	0.03067	
0.3650	-0.2055	0.00096	0.1485	0.03085	
0.3700	-0.1642	0.00092	0.1489	0.03108	
0.3750	-0.1293	0.00091	0.1489	0.03128	
0.3800	-0.1000	0.00092	0.1486	0.03152	
