Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.000	0.00087	0.00065	0.03985	
0.00500	0.000	0.00085	0.00027	0.03991	
0.01000	0.000	0.00084	-0.00017	0.04000	
0.01500	0.000	0.00087	-0.00070	0.04009	
0.02000	0.000	0.00086	-0.00126	0.04020	
0.02500	0.000	0.00084	-0.00179	0.04030	
0.03000	0.000	0.00086	-0.00241	0.04039	
0.03500	0.000	0.00087	-0.00318	0.04050	
0.04000	0.000	0.00085	-0.00400	0.04061	
0.04500	0.000	0.00086	-0.00481	0.04072	
0.05000	0.000	0.00088	-0.00568	0.04082	
0.05500	0.000	0.00086	-0.00660	0.04091	
0.06000	0.000	0.00085	-0.00753	0.04101	
0.06500	0.000	0.00088	-0.00853	0.04110	
0.07000	0.000	0.00087	-0.00958	0.04122	
0.07500	0.000	0.00085	-0.01055	0.04130	
0.08000	0.00013	0.00087	-0.01153	0.04140	
0.08500	0.00026	0.00088	-0.01253	0.04150	
0.09000	0.00046	0.00086	-0.01345	0.04159	
0.09500	0.00071	0.00087	-0.01430	0.04156	
0.1000	0.00100	0.00089	-0.01517	0.04152	
0.1050	0.00145	0.00087	-0.01598	0.04140	
0.1100	0.00237	0.00086	-0.01676	0.04142	
0.1150	0.00429	0.00088	-0.01762	0.04142	
0.1200	0.00775	0.00087	-0.01859	0.04143	
0.1250	0.01321	0.00085	-0.01957	0.04145	
0.1300	0.02114	0.00087	-0.02058	0.04146	
0.1350	0.03308	0.00088	-0.02164	0.04150	
0.1400	0.05114	0.00086	-0.02265	0.04156	
0.1450	0.07721	0.00087	-0.02364	0.04167	
0.1500	0.1129	0.00089	-0.02469	0.04176	
0.1550	0.1558	0.00088	-0.02569	0.04189	
0.1600	0.1991	0.00087	-0.02652	0.04200	
0.1650	0.2386	0.00091	-0.02731	0.04213	
0.1700	0.2745	0.00090	-0.02809	0.04224	
0.1750	0.3067	0.00089	-0.02877	0.04231	
0.1800	0.3317	0.00091	-0.02947	0.04235	
0.1850	0.3443	0.00092	-0.03024	0.04243	
0.1900	0.3440	0.00089	-0.03104	0.04251	
0.1950	0.3334	0.00089	-0.03189	0.04258	
0.2000	0.3157	0.00090	-0.03287	0.04262	
0.2050	0.2934	0.00087	-0.03388	0.04272	
0.2100	0.2683	0.00086	-0.03479	0.04275	
0.2150	0.2419	0.00087	-0.03567	0.04272	
0.2200	0.2155	0.00086	-0.03648	0.04265	
0.2250	0.1897	0.00084	-0.03712	0.04256	
0.2300	0.1653	0.00086	-0.03768	0.04252	
0.2350	0.1425	0.00086	-0.03828	0.04248	
0.2400	0.1217	0.00084	-0.03882	0.04252	
0.2450	0.1030	0.00085	-0.03930	0.04252	
0.2500	0.08629	0.00087	-0.03979	0.04254	
0.2550	0.07160	0.00085	-0.04025	0.04255	
0.2600	0.05883	0.00084	-0.04061	0.04254	
0.2650	0.04782	0.00087	-0.04097	0.04254	
0.2700	0.03844	0.00086	-0.04132	0.04256	
0.2750	0.03051	0.00084	-0.04158	0.04260	
0.2800	0.02385	0.00087	-0.04180	0.04260	
