Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	2.374	-0.00032	0.1043	0.03464	
0.00500	2.335	-0.00031	0.1116	0.03452	
0.01000	2.271	-0.00028	0.1189	0.03443	
0.01500	2.193	-0.00024	0.1260	0.03438	
0.02000	2.107	-0.00023	0.1328	0.03434	
0.02500	2.020	-0.00023	0.1395	0.03433	
0.03000	1.934	-0.00020	0.1457	0.03434	
0.03500	1.848	-0.00020	0.1516	0.03437	
0.04000	1.756	-0.00021	0.1570	0.03443	
0.04500	1.657	-0.00019	0.1618	0.03450	
0.05000	1.550	-0.00018	0.1660	0.03458	
0.05500	1.435	-0.00020	0.1695	0.03470	
0.06000	1.308	-0.00019	0.1725	0.03486	
0.06500	1.169	-0.00017	0.1747	0.03504	
0.07000	1.021	-0.00017	0.1761	0.03523	
0.07500	0.8660	-0.00017	0.1768	0.03541	
0.08000	0.7001	-0.00013	0.1767	0.03559	
0.08500	0.5169	-0.00012	0.1758	0.03578	
0.09000	0.3128	-0.00012	0.1742	0.03599	
0.09500	0.08344	0.000	0.1718	0.03621	
0.1000	-0.1731	0.000	0.1685	0.03644	
0.1050	-0.4539	0.000	0.1647	0.03668	
0.1100	-0.7540	0.000	0.1601	0.03695	
0.1150	-1.066	0.000	0.1549	0.03723	
0.1200	-1.380	0.000	0.1491	0.03753	
0.1250	-1.686	0.000	0.1427	0.03784	
0.1300	-1.971	0.000	0.1358	0.03817	
0.1350	-2.225	0.000	0.1283	0.03849	
0.1400	-2.442	0.000	0.1203	0.03881	
0.1450	-2.621	0.000	0.1120	0.03911	
0.1500	-2.762	0.000	0.1033	0.03940	
0.1550	-2.867	0.000	0.09427	0.03969	
0.1600	-2.938	0.000	0.08510	0.03994	
0.1650	-2.980	0.000	0.07571	0.04017	
0.1700	-2.994	0.000	0.06618	0.04037	
0.1750	-2.984	-0.00012	0.05663	0.04054	
0.1800	-2.954	-0.00015	0.04707	0.04069	
0.1850	-2.912	-0.00020	0.03760	0.04082	
0.1900	-2.859	-0.00026	0.02837	0.04093	
0.1950	-2.798	-0.00028	0.01939	0.04102	
0.2000	-2.730	-0.00031	0.01070	0.04110	
0.2050	-2.651	-0.00035	0.00245	0.04116	
0.2100	-2.562	-0.00037	-0.00525	0.04121	
0.2150	-2.459	-0.00037	-0.01245	0.04124	
0.2200	-2.340	-0.00040	-0.01909	0.04126	
0.2250	-2.200	-0.00042	-0.02506	0.04128	
0.2300	-2.035	-0.00042	-0.03037	0.04127	
0.2350	-1.854	-0.00044	-0.03497	0.04123	
0.2400	-1.664	-0.00047	-0.03878	0.04115	
0.2450	-1.472	-0.00046	-0.04180	0.04105	
0.2500	-1.280	-0.00045	-0.04403	0.04093	
0.2550	-1.081	-0.00047	-0.04541	0.04080	
0.2600	-0.8675	-0.00048	-0.04592	0.04066	
0.2650	-0.6333	-0.00046	-0.04564	0.04049	
0.2700	-0.3722	-0.00049	-0.04453	0.04029	
0.2750	-0.08264	-0.00051	-0.04249	0.04007	
0.2800	0.2348	-0.00051	-0.03964	0.03985	
0.2850	0.5790	-0.00054	-0.03601	0.03960	
0.2900	0.9446	-0.00057	-0.03156	0.03932	
0.2950	1.319	-0.00056	-0.02638	0.03902	
0.3000	1.687	-0.00054	-0.02056	0.03871	
0.3050	2.034	-0.00055	-0.01407	0.03840	
0.3100	2.348	-0.00052	-0.00693	0.03809	
0.3150	2.622	-0.00047	0.00074	0.03777	
0.3200	2.848	-0.00044	0.00894	0.03748	
0.3250	3.025	-0.00040	0.01766	0.03720	
0.3300	3.152	-0.00031	0.02676	0.03694	
0.3350	3.232	-0.00025	0.03616	0.03670	
0.3400	3.267	-0.00021	0.04587	0.03649	
0.3450	3.260	-0.00014	0.05575	0.03630	
0.3500	3.211	0.000	0.06566	0.03616	
0.3550	3.126	0.000	0.07557	0.03605	
0.3600	3.010	0.000	0.08542	0.03597	
0.3650	2.872	0.000	0.09502	0.03591	
0.3700	2.720	0.000	0.1043	0.03588	
0.3750	2.565	0.000	0.1133	0.03587	
0.3800	2.412	0.00011	0.1217	0.03586	
0.3850	2.265	0.00011	0.1296	0.03586	
0.3900	2.122	0.000	0.1370	0.03587	
0.3950	1.978	0.000	0.1436	0.03590	
0.4000	1.835	0.000	0.1493	0.03595	
0.4050	1.692	0.000	0.1543	0.03602	
0.4100	1.542	0.000	0.1584	0.03612	
0.4150	1.381	0	0.1616	0.03624	
0.4200	1.207	0.000	0.1639	0.03637	
0.4250	1.026	0.000	0.1653	0.03650	
0.4300	0.8363	0.000	0.1658	0.03663	
0.4350	0.6313	0.000	0.1653	0.03676	
0.4400	0.4038	0.000	0.1639	0.03691	
0.4450	0.1479	0.000	0.1617	0.03707	
0.4500	-0.1374	0.000	0.1586	0.03725	
0.4550	-0.4500	0.000	0.1548	0.03741	
0.4600	-0.7842	0	0.1502	0.03758	
0.4650	-1.130	0.000	0.1449	0.03776	
0.4700	-1.475	0.000	0.1390	0.03794	
0.4750	-1.803	0.000	0.1325	0.03813	
0.4800	-2.101	0.00013	0.1254	0.03831	
0.4850	-2.362	0.00014	0.1178	0.03846	
0.4900	-2.581	0.00012	0.1099	0.03862	
0.4950	-2.756	0.00013	0.1018	0.03876	
0.5000	-2.889	0.00012	0.09341	0.03890	
0.5050	-2.977	0.000	0.08496	0.03902	
0.5100	-3.017	0.000	0.07654	0.03913	
0.5150	-3.006	0.000	0.06817	0.03922	
0.5200	-2.946	0.000	0.05997	0.03927	
0.5250	-2.839	0.000	0.05207	0.03931	
0.5300	-2.694	-0.00013	0.04448	0.03931	
0.5350	-2.516	-0.00018	0.03730	0.03930	
0.5400	-2.314	-0.00025	0.03073	0.03929	
0.5450	-2.097	-0.00028	0.02485	0.03925	
0.5500	-1.875	-0.00030	0.01966	0.03919	
0.5550	-1.655	-0.00034	0.01531	0.03911	
0.5600	-1.440	-0.00036	0.01182	0.03902	
0.5650	-1.231	-0.00035	0.00910	0.03891	
0.5700	-1.024	-0.00037	0.00719	0.03880	
0.5750	-0.8089	-0.00039	0.00619	0.03866	
0.5800	-0.5753	-0.00038	0.00605	0.03850	
0.5850	-0.3189	-0.00040	0.00671	0.03833	
0.5900	-0.03814	-0.00043	0.00824	0.03815	
0.5950	0.2648	-0.00043	0.01060	0.03795	
